symbol,total_return,net_expectancy,gross_expectancy,cost_avg,win_rate,mdd,trades,trades_per_day,run_id
009830,-0.990066341367926,-0.0029625221847529772,-0.00016252218475297682,0.0028000000000000004,0.24982155603140613,-0.9901278237818417,1401,5.581673306772909,verify_turbo_v3_009830_20251215_034103
272210,-0.9702641940502242,-0.0024570921616877133,0.0003429078383122867,0.0028,0.2881487219209915,-0.9738883071030249,1291,5.143426294820717,verify_turbo_v3_272210_20251215_034134
000270,-0.9816651167862328,-0.002753836268918104,4.616373108189652e-05,0.0028000000000000004,0.27415730337078653,-0.9818145932924721,1335,5.318725099601593,verify_turbo_v3_000270_20251215_034238
009830,-0.990066341367926,-0.0029625221847529772,-0.00016252218475297682,0.0028000000000000004,0.24982155603140613,-0.9901278237818417,1401,5.581673306772909,verify_turbo_v3_009830_20251215_034251
323410,-0.9972010837730778,-0.0030988595109246,-0.00029885951092460043,0.0027999999999999995,0.23708381171067738,-0.9972237938542529,1742,6.995983935742972,verify_turbo_v3_323410_20251215_034332
001040,-0.9646855587243699,-0.0021987352583403685,0.0006012647416596311,0.0027999999999999995,0.3234111021721641,-0.9647448774947097,1243,4.952191235059761,verify_turbo_v3_001040_20251215_034405
000270,-0.9816651167862328,-0.002753836268918104,4.616373108189652e-05,0.0028000000000000004,0.27415730337078653,-0.9818145932924721,1335,5.318725099601593,verify_turbo_v3_000270_20251215_034750
108490,-0.9352682344761473,-0.0018322292480514044,0.0009677707519485956,0.0028,0.26126126126126126,-0.9414525708835936,1221,4.864541832669323,verify_turbo_v3_108490_20251215_034935
111770,-0.9937406289807429,-0.0028647347385938647,-6.473473859386477e-05,0.0028,0.27854454203262236,-0.9939954037878387,1594,6.350597609561753,verify_turbo_v3_111770_20251215_035009
090430,-0.9871294029082638,-0.0029461976797787517,-0.000146197679778752,0.0028,0.2851796407185629,-0.9874507528402507,1336,5.301587301587301,verify_turbo_v3_090430_20251215_035223
032640,-0.9907832357508806,-0.0028977606906375325,-9.776069063753274e-05,0.0028,0.2679521276595745,-0.9908243799381179,1504,6.016,verify_turbo_v3_032640_20251215_035229
214370,-0.97352606804042,-0.002413964497413103,0.00038603550258689686,0.0028,0.2889637742207245,-0.9742683842146959,1187,4.7103174603174605,verify_turbo_v3_214370_20251215_035328
214370,-0.97352606804042,-0.002413964497413103,0.00038603550258689686,0.0028,0.2889637742207245,-0.9742683842146959,1187,4.7103174603174605,verify_turbo_v3_214370_20251215_035521
003670,-0.9746500411979862,-0.0027966077762836715,3.3922237163285136e-06,0.0028,0.27101200686106347,-0.975457630150756,1166,4.682730923694779,verify_turbo_v3_003670_20251215_035621
007660,-0.9805133077722878,-0.0029482177664439235,-0.00014821776644392349,0.0028,0.27697262479871176,-0.9805508782978724,1242,4.948207171314741,verify_turbo_v3_007660_20251215_035752
071970,-0.964278601436765,-0.0022705489840299403,0.0005294510159700597,0.0028,0.2882534775888717,-0.9649014837258434,1294,5.134920634920635,verify_turbo_v3_071970_20251215_035813
011790,-0.9708916690337027,-0.0026380261902028196,0.00016197380979718042,0.0028,0.257285595337219,-0.9724689970836027,1201,4.7848605577689245,verify_turbo_v3_011790_20251215_035824
032640,-0.9907832357508806,-0.0028977606906375325,-9.776069063753274e-05,0.0028,0.2679521276595745,-0.9908243799381179,1504,6.016,verify_turbo_v3_032640_20251215_035855
071970,-0.964278601436765,-0.0022705489840299403,0.0005294510159700597,0.0028,0.2882534775888717,-0.9649014837258434,1294,5.134920634920635,verify_turbo_v3_071970_20251215_035914
011790,-0.9708916690337027,-0.0026380261902028196,0.00016197380979718042,0.0028,0.257285595337219,-0.9724689970836027,1201,4.7848605577689245,verify_turbo_v3_011790_20251215_035928
138040,-0.9871386932119103,-0.002727170214459779,7.282978554022071e-05,0.0028,0.28232005590496156,-0.9871700297457542,1431,5.678571428571429,verify_turbo_v3_138040_20251215_035934
138040,-0.9871386932119103,-0.002727170214459779,7.282978554022071e-05,0.0028,0.28232005590496156,-0.9871700297457542,1431,5.678571428571429,verify_turbo_v3_138040_20251215_035942
105560,-0.9884945729959431,-0.0027765565706811546,2.3443429318845176e-05,0.0028,0.2832980972515856,-0.9885486342455968,1419,5.630952380952381,verify_turbo_v3_105560_20251215_035947
005385,-0.9866855450093212,-0.0026356024474148087,0.00016439755258519173,0.0028000000000000004,0.2985487214927436,-0.9867576328422248,1447,5.742063492063492,verify_turbo_v3_005385_20251215_040004
007660,-0.9805133077722878,-0.0029482177664439235,-0.00014821776644392349,0.0028,0.27697262479871176,-0.9805508782978724,1242,4.948207171314741,verify_turbo_v3_007660_20251215_040056
105560,-0.9884945729959431,-0.0027765565706811546,2.3443429318845176e-05,0.0028,0.2832980972515856,-0.9885486342455968,1419,5.630952380952381,verify_turbo_v3_105560_20251215_040209
005385,-0.9866855450093212,-0.0026356024474148087,0.00016439755258519173,0.0028000000000000004,0.2985487214927436,-0.9867576328422248,1447,5.742063492063492,verify_turbo_v3_005385_20251215_040228
141080,-0.9654030872959674,-0.002554064526194012,0.000245935473805988,0.0028,0.2878521126760563,-0.9667134692775061,1136,4.507936507936508,verify_turbo_v3_141080_20251215_041132
347850,-0.9739009228183623,-0.002311567248078217,0.0004884327519217831,0.0028,0.30612244897959184,-0.9755320761540697,1225,4.861111111111111,verify_turbo_v3_347850_20251215_041239
347850,-0.9739009228183623,-0.002311567248078217,0.0004884327519217831,0.0028,0.30612244897959184,-0.9755320761540697,1225,4.861111111111111,verify_turbo_v3_347850_20251215_041513
