ts,action,multiplier,fear,regime,reason
1970-01-01 05:37:30.220093700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220093800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220093900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220094+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220094100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220094200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220094300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220094400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220094500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220094600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220094700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220094800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220094900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220095+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220095100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220095200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220095300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220095400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220095500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220095600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220095700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220095800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220095900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220100900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220101900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220102900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220103900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220104400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220104600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220104900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220105+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220105100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220105200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220105300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220105400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220105500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220105600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220105700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220105800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220105900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220110900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220111+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220111100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220111200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220111300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220111400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220111500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220111600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220111700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220111800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220111900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220112900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220113900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220114900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220115100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220115300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220115900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220120+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220120100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220120200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220120300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220120400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220120500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220120600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220120700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220120800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220120900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220121+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220121100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220121200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220121300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220121400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220121500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220121600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220121700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220121800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220121900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220122900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220123+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220123100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220123200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220123300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220123400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220123500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220123600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220123700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220123800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220123900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:30.220124100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220124400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220124900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220125900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220130900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220131900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220132200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220132300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220132900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220133900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220134900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220135+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220135100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220135200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220135300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220135400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220135500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220135600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220135700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220135800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220135900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220140100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220140900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220141900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220142+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220142100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220142200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220142300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220142400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220142500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220142600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220142700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220142800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:30.220142900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:30.220143+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
