,equity
2025-10-22 12:18:00+09:00,93396763.13455705
2025-10-22 12:19:00+09:00,93396763.13455705
2025-10-22 12:20:00+09:00,93396763.13455705
2025-10-22 12:21:00+09:00,93396763.13455705
2025-10-22 12:22:00+09:00,93396763.13455705
2025-10-22 12:23:00+09:00,93396763.13455705
2025-10-22 12:24:00+09:00,93396763.13455705
2025-10-22 12:25:00+09:00,93396763.13455705
2025-10-22 12:26:00+09:00,93396763.13455705
2025-10-22 12:27:00+09:00,93396763.13455705
2025-10-22 12:28:00+09:00,93396763.13455705
2025-10-22 12:29:00+09:00,93396763.13455705
2025-10-22 12:30:00+09:00,93396763.13455705
2025-10-22 12:31:00+09:00,93396763.13455705
2025-10-22 12:32:00+09:00,93396763.13455705
2025-10-22 12:33:00+09:00,93396763.13455705
2025-10-22 12:34:00+09:00,93396763.13455705
2025-10-22 12:35:00+09:00,93396763.13455705
2025-10-22 12:36:00+09:00,93396763.13455705
2025-10-22 12:37:00+09:00,93396763.13455705
2025-10-22 12:38:00+09:00,93396763.13455705
2025-10-22 12:39:00+09:00,93396763.13455705
2025-10-22 12:40:00+09:00,93396763.13455705
2025-10-22 12:41:00+09:00,93396763.13455705
2025-10-22 12:42:00+09:00,93396763.13455705
2025-10-22 12:43:00+09:00,93396763.13455705
2025-10-22 12:44:00+09:00,93396763.13455705
2025-10-22 12:45:00+09:00,93396763.13455705
2025-10-22 12:46:00+09:00,93396763.13455705
2025-10-22 12:47:00+09:00,93396763.13455705
2025-10-22 12:48:00+09:00,93396763.13455705
2025-10-22 12:49:00+09:00,93396763.13455705
2025-10-22 12:50:00+09:00,93396763.13455705
2025-10-22 12:51:00+09:00,93396763.13455705
2025-10-22 12:52:00+09:00,93396763.13455705
2025-10-22 12:53:00+09:00,93359404.42930323
2025-10-22 12:54:00+09:00,93359404.42930323
2025-10-22 12:55:00+09:00,93107334.03734411
2025-10-22 12:56:00+09:00,93107334.03734411
2025-10-22 12:57:00+09:00,93107334.03734411
2025-10-22 12:58:00+09:00,93107334.03734411
2025-10-22 12:59:00+09:00,93107334.03734411
2025-10-22 13:00:00+09:00,93107334.03734411
2025-10-22 13:01:00+09:00,93107334.03734411
2025-10-22 13:02:00+09:00,93107334.03734411
2025-10-22 13:03:00+09:00,93107334.03734411
2025-10-22 13:04:00+09:00,93107334.03734411
2025-10-22 13:05:00+09:00,93107334.03734411
2025-10-22 13:06:00+09:00,93070091.10372917
2025-10-22 13:07:00+09:00,93172930.9834018
2025-10-22 13:08:00+09:00,93070091.10372917
2025-10-22 13:09:00+09:00,93070091.10372917
2025-10-22 13:10:00+09:00,93172930.9834018
2025-10-22 13:11:00+09:00,93275770.86307442
2025-10-22 13:12:00+09:00,93275770.86307442
2025-10-22 13:13:00+09:00,93378610.74274705
2025-10-22 13:14:00+09:00,93481450.62241969
2025-10-22 13:15:00+09:00,93481450.62241969
2025-10-22 13:16:00+09:00,93172930.98340179
2025-10-22 13:17:00+09:00,93070091.10372916
2025-10-22 13:18:00+09:00,93070091.10372916
2025-10-22 13:19:00+09:00,93172930.98340179
2025-10-22 13:20:00+09:00,93275770.8630744
2025-10-22 13:21:00+09:00,93275770.8630744
2025-10-22 13:22:00+09:00,93070091.10372916
2025-10-22 13:23:00+09:00,92967251.22405653
2025-10-22 13:24:00+09:00,92967251.22405653
2025-10-22 13:25:00+09:00,92967251.22405653
2025-10-22 13:26:00+09:00,92967251.22405653
2025-10-22 13:27:00+09:00,92864411.3443839
2025-10-22 13:28:00+09:00,92864411.3443839
2025-10-22 13:29:00+09:00,92613677.43375406
2025-10-22 13:30:00+09:00,92613677.43375406
2025-10-22 13:31:00+09:00,92613677.43375406
2025-10-22 13:32:00+09:00,92613677.43375406
2025-10-22 13:33:00+09:00,92613677.43375406
2025-10-22 13:34:00+09:00,92613677.43375406
2025-10-22 13:35:00+09:00,92613677.43375406
2025-10-22 13:36:00+09:00,92613677.43375406
2025-10-22 13:37:00+09:00,92613677.43375406
2025-10-22 13:38:00+09:00,92613677.43375406
2025-10-22 13:39:00+09:00,92613677.43375406
2025-10-22 13:40:00+09:00,92576631.96278057
2025-10-22 13:41:00+09:00,92474562.90879734
2025-10-22 13:42:00+09:00,92474562.90879734
2025-10-22 13:43:00+09:00,92474562.90879734
2025-10-22 13:44:00+09:00,92372493.85481411
2025-10-22 13:45:00+09:00,92372493.85481411
2025-10-22 13:46:00+09:00,92372493.85481411
2025-10-22 13:47:00+09:00,92372493.85481411
2025-10-22 13:48:00+09:00,92474562.90879734
2025-10-22 13:49:00+09:00,92474562.90879734
2025-10-22 13:50:00+09:00,92474562.90879734
2025-10-22 13:51:00+09:00,92474562.90879734
2025-10-22 13:52:00+09:00,92372493.85481411
2025-10-22 13:53:00+09:00,92321459.3278225
2025-10-22 13:54:00+09:00,92372493.85481413
2025-10-22 13:55:00+09:00,92021294.65386866
2025-10-22 13:56:00+09:00,92021294.65386866
2025-10-22 13:57:00+09:00,92021294.65386866
2025-10-22 13:58:00+09:00,92021294.65386866
2025-10-22 13:59:00+09:00,92021294.65386866
2025-10-22 14:00:00+09:00,92021294.65386866
2025-10-22 14:01:00+09:00,92021294.65386866
2025-10-22 14:02:00+09:00,92021294.65386866
2025-10-22 14:03:00+09:00,92021294.65386866
2025-10-22 14:04:00+09:00,92021294.65386866
2025-10-22 14:05:00+09:00,92021294.65386866
2025-10-22 14:06:00+09:00,92021294.65386866
2025-10-22 14:07:00+09:00,91984486.13600712
2025-10-22 14:08:00+09:00,91984486.13600712
2025-10-22 14:09:00+09:00,91837493.91075861
2025-10-22 14:10:00+09:00,91837493.91075861
2025-10-22 14:11:00+09:00,91837493.91075861
2025-10-22 14:12:00+09:00,91837493.91075861
2025-10-22 14:13:00+09:00,91837493.91075861
2025-10-22 14:14:00+09:00,91837493.91075861
2025-10-22 14:15:00+09:00,91837493.91075861
2025-10-22 14:16:00+09:00,91837493.91075861
2025-10-22 14:17:00+09:00,91837493.91075861
2025-10-22 14:18:00+09:00,91837493.91075861
2025-10-22 14:19:00+09:00,91837493.91075861
2025-10-22 14:20:00+09:00,91800758.91319431
2025-10-22 14:21:00+09:00,91552896.86412868
2025-10-22 14:22:00+09:00,91552896.86412868
2025-10-22 14:23:00+09:00,91552896.86412868
2025-10-22 14:24:00+09:00,91552896.86412868
2025-10-22 14:25:00+09:00,91552896.86412868
2025-10-22 14:26:00+09:00,91552896.86412868
2025-10-22 14:27:00+09:00,91552896.86412868
2025-10-22 14:28:00+09:00,91552896.86412868
2025-10-22 14:29:00+09:00,91552896.86412868
2025-10-22 14:30:00+09:00,91552896.86412868
2025-10-22 14:31:00+09:00,91552896.86412868
2025-10-22 14:32:00+09:00,91516275.70538303
2025-10-22 14:33:00+09:00,91415597.73431
2025-10-22 14:34:00+09:00,91214241.79216394
2025-10-22 14:35:00+09:00,91214241.79216394
2025-10-22 14:36:00+09:00,91214241.79216394
2025-10-22 14:37:00+09:00,91314919.76323695
2025-10-22 14:38:00+09:00,90967963.33932507
2025-10-22 14:39:00+09:00,90967963.33932507
2025-10-22 14:40:00+09:00,90967963.33932507
2025-10-22 14:41:00+09:00,90967963.33932507
2025-10-22 14:42:00+09:00,90967963.33932507
2025-10-22 14:43:00+09:00,90967963.33932507
2025-10-22 14:44:00+09:00,90967963.33932507
2025-10-22 14:45:00+09:00,90967963.33932507
2025-10-22 14:46:00+09:00,90967963.33932507
2025-10-22 14:47:00+09:00,90967963.33932507
2025-10-22 14:48:00+09:00,90967963.33932507
2025-10-22 14:49:00+09:00,90967963.33932507
2025-10-22 14:50:00+09:00,90967963.33932507
2025-10-22 14:51:00+09:00,90967963.33932507
2025-10-22 14:52:00+09:00,90967963.33932507
2025-10-22 14:53:00+09:00,90967963.33932507
2025-10-22 14:54:00+09:00,90967963.33932507
2025-10-22 14:55:00+09:00,90967963.33932507
2025-10-22 14:56:00+09:00,90967963.33932507
2025-10-22 14:57:00+09:00,90967963.33932507
2025-10-22 14:58:00+09:00,90967963.33932507
2025-10-22 14:59:00+09:00,90967963.33932507
2025-10-22 15:00:00+09:00,90967963.33932507
2025-10-22 15:01:00+09:00,90967963.33932507
2025-10-22 15:02:00+09:00,90967963.33932507
2025-10-22 15:03:00+09:00,90967963.33932507
2025-10-22 15:04:00+09:00,90967963.33932507
2025-10-22 15:05:00+09:00,90967963.33932507
2025-10-22 15:06:00+09:00,90967963.33932507
2025-10-22 15:07:00+09:00,90967963.33932507
2025-10-22 15:08:00+09:00,90967963.33932507
2025-10-22 15:09:00+09:00,90967963.33932507
2025-10-22 15:10:00+09:00,90967963.33932507
2025-10-22 15:11:00+09:00,90967963.33932507
2025-10-22 15:12:00+09:00,90967963.33932507
2025-10-22 15:13:00+09:00,90967963.33932507
2025-10-22 15:14:00+09:00,90967963.33932507
2025-10-22 15:15:00+09:00,90967963.33932507
2025-10-22 15:16:00+09:00,90967963.33932507
2025-10-22 15:17:00+09:00,90967963.33932507
2025-10-22 15:18:00+09:00,90967963.33932507
2025-10-22 15:19:00+09:00,90967963.33932507
2025-10-22 15:30:00+09:00,90967963.33932507
2025-10-22 15:35:00+09:00,90967963.33932507
2025-10-23 09:00:00+09:00,90967963.33932507
2025-10-23 09:01:00+09:00,90967963.33932507
2025-10-23 09:02:00+09:00,90967963.33932507
2025-10-23 09:03:00+09:00,90931576.15398934
2025-10-23 09:04:00+09:00,91613806.6288853
2025-10-23 09:05:00+09:00,93075729.07509091
2025-10-23 09:06:00+09:00,93368113.56433204
2025-10-23 09:07:00+09:00,93075729.07509091
2025-10-23 09:08:00+09:00,93173190.57150462
2025-10-23 09:09:00+09:00,92783344.58584979
2025-10-23 09:10:00+09:00,93173190.57150462
2025-10-23 09:11:00+09:00,92783344.58584979
2025-10-23 09:12:00+09:00,92588421.59302238
2025-10-23 09:13:00+09:00,92783344.5858498
2025-10-23 09:14:00+09:00,92198575.60736756
2025-10-23 09:15:00+09:00,92101114.11095385
2025-10-23 09:16:00+09:00,92393498.60019498
2025-10-23 09:17:00+09:00,91808729.62171273
2025-10-23 09:18:00+09:00,92003652.61454014
2025-10-23 09:19:00+09:00,92296037.10378127
2025-10-23 09:20:00+09:00,91906191.11812644
2025-10-23 09:21:00+09:00,92198575.60736756
2025-10-23 09:22:00+09:00,91613806.62888531
2025-10-23 09:23:00+09:00,91516345.1324716
2025-10-23 09:24:00+09:00,91418883.6360579
2025-10-23 09:25:00+09:00,91321422.13964419
2025-10-23 09:26:00+09:00,91321422.13964419
2025-10-23 09:27:00+09:00,91126499.14681678
2025-10-23 09:28:00+09:00,90931576.15398936
2025-10-23 09:29:00+09:00,91516345.1324716
2025-10-23 09:30:00+09:00,91418883.6360579
2025-10-23 09:31:00+09:00,91418883.6360579
2025-10-23 09:32:00+09:00,91126499.14681678
2025-10-23 09:33:00+09:00,91223960.64323047
2025-10-23 09:34:00+09:00,91711268.125299
2025-10-23 09:35:00+09:00,92198575.60736755
2025-10-23 09:36:00+09:00,92588421.59302238
2025-10-23 09:37:00+09:00,92490960.09660867
2025-10-23 09:38:00+09:00,92003652.61454013
2025-10-23 09:39:00+09:00,91613806.6288853
2025-10-23 09:40:00+09:00,91711268.125299
2025-10-23 09:41:00+09:00,92101114.11095384
2025-10-23 09:42:00+09:00,91613806.6288853
2025-10-23 09:43:00+09:00,91613806.6288853
2025-10-23 09:44:00+09:00,91613806.6288853
2025-10-23 09:45:00+09:00,91321422.13964418
2025-10-23 09:46:00+09:00,91321422.13964418
2025-10-23 09:47:00+09:00,91711268.125299
2025-10-23 09:48:00+09:00,91808729.62171271
2025-10-23 09:49:00+09:00,91711268.125299
2025-10-23 09:50:00+09:00,92101114.11095384
2025-10-23 09:51:00+09:00,92198575.60736755
2025-10-23 09:52:00+09:00,92003652.61454013
2025-10-23 09:53:00+09:00,91711268.125299
2025-10-23 09:54:00+09:00,91613806.6288853
2025-10-23 09:55:00+09:00,91906191.11812644
2025-10-23 09:56:00+09:00,92101114.11095384
2025-10-23 09:57:00+09:00,91711268.125299
2025-10-23 09:58:00+09:00,91808729.62171271
2025-10-23 09:59:00+09:00,91463647.7013607
2025-10-23 10:00:00+09:00,91463647.7013607
2025-10-23 10:01:00+09:00,91463647.7013607
2025-10-23 10:02:00+09:00,91463647.7013607
2025-10-23 10:03:00+09:00,91463647.7013607
2025-10-23 10:04:00+09:00,91463647.7013607
2025-10-23 10:05:00+09:00,91463647.7013607
2025-10-23 10:06:00+09:00,91463647.7013607
2025-10-23 10:07:00+09:00,91463647.7013607
2025-10-23 10:08:00+09:00,91463647.7013607
2025-10-23 10:09:00+09:00,91463647.7013607
2025-10-23 10:10:00+09:00,91463647.7013607
2025-10-23 10:11:00+09:00,91463647.7013607
2025-10-23 10:12:00+09:00,91463647.7013607
2025-10-23 10:13:00+09:00,91463647.7013607
2025-10-23 10:14:00+09:00,91463647.7013607
2025-10-23 10:15:00+09:00,91463647.7013607
2025-10-23 10:16:00+09:00,91463647.7013607
2025-10-23 10:17:00+09:00,91463647.7013607
2025-10-23 10:18:00+09:00,91463647.7013607
2025-10-23 10:19:00+09:00,91463647.7013607
2025-10-23 10:20:00+09:00,91463647.7013607
2025-10-23 10:21:00+09:00,91463647.7013607
2025-10-23 10:22:00+09:00,91463647.7013607
2025-10-23 10:23:00+09:00,91463647.7013607
2025-10-23 10:24:00+09:00,91463647.7013607
2025-10-23 10:25:00+09:00,91463647.7013607
2025-10-23 10:26:00+09:00,91463647.7013607
2025-10-23 10:27:00+09:00,91463647.7013607
2025-10-23 10:28:00+09:00,91463647.7013607
2025-10-23 10:29:00+09:00,91463647.7013607
2025-10-23 10:30:00+09:00,91463647.7013607
2025-10-23 10:31:00+09:00,91463647.7013607
2025-10-23 10:32:00+09:00,91463647.7013607
2025-10-23 10:33:00+09:00,91463647.7013607
2025-10-23 10:34:00+09:00,91463647.7013607
2025-10-23 10:35:00+09:00,91463647.7013607
2025-10-23 10:36:00+09:00,91463647.7013607
2025-10-23 10:37:00+09:00,91463647.7013607
2025-10-23 10:38:00+09:00,91463647.7013607
2025-10-23 10:39:00+09:00,91463647.7013607
2025-10-23 10:40:00+09:00,91463647.7013607
2025-10-23 10:41:00+09:00,91463647.7013607
2025-10-23 10:42:00+09:00,91463647.7013607
2025-10-23 10:43:00+09:00,91463647.7013607
2025-10-23 10:44:00+09:00,91463647.7013607
2025-10-23 10:45:00+09:00,91463647.7013607
2025-10-23 10:46:00+09:00,91463647.7013607
2025-10-23 10:47:00+09:00,91463647.7013607
2025-10-23 10:48:00+09:00,91463647.7013607
2025-10-23 10:49:00+09:00,91463647.7013607
2025-10-23 10:50:00+09:00,91463647.7013607
2025-10-23 10:51:00+09:00,91463647.7013607
2025-10-23 10:52:00+09:00,91463647.7013607
2025-10-23 10:53:00+09:00,91463647.7013607
2025-10-23 10:54:00+09:00,91463647.7013607
2025-10-23 10:55:00+09:00,91463647.7013607
2025-10-23 10:56:00+09:00,91463647.7013607
2025-10-23 10:57:00+09:00,91463647.7013607
2025-10-23 10:58:00+09:00,91463647.7013607
2025-10-23 10:59:00+09:00,91427062.24228016
2025-10-23 11:00:00+09:00,91329279.28801033
2025-10-23 11:01:00+09:00,91231496.3337405
2025-10-23 11:02:00+09:00,91329279.28801033
2025-10-23 11:03:00+09:00,90938147.47093105
2025-10-23 11:04:00+09:00,90840364.51666123
2025-10-23 11:05:00+09:00,90595095.53246623
2025-10-23 11:06:00+09:00,90595095.53246623
2025-10-23 11:07:00+09:00,90595095.53246623
2025-10-23 11:08:00+09:00,90595095.53246623
2025-10-23 11:09:00+09:00,90595095.53246623
2025-10-23 11:10:00+09:00,90595095.53246623
2025-10-23 11:11:00+09:00,90595095.53246623
2025-10-23 11:12:00+09:00,90595095.53246623
2025-10-23 11:13:00+09:00,90595095.53246623
2025-10-23 11:14:00+09:00,90595095.53246623
2025-10-23 11:15:00+09:00,90595095.53246623
2025-10-23 11:16:00+09:00,90595095.53246623
2025-10-23 11:17:00+09:00,90595095.53246623
2025-10-23 11:18:00+09:00,90595095.53246623
2025-10-23 11:19:00+09:00,90595095.53246623
2025-10-23 11:20:00+09:00,90595095.53246623
2025-10-23 11:21:00+09:00,90595095.53246623
2025-10-23 11:22:00+09:00,90595095.53246623
2025-10-23 11:23:00+09:00,90595095.53246623
2025-10-23 11:24:00+09:00,90595095.53246623
2025-10-23 11:25:00+09:00,90595095.53246623
2025-10-23 11:26:00+09:00,90595095.53246623
2025-10-23 11:27:00+09:00,90595095.53246623
2025-10-23 11:28:00+09:00,90595095.53246623
2025-10-23 11:29:00+09:00,90595095.53246623
2025-10-23 11:30:00+09:00,90595095.53246623
2025-10-23 11:31:00+09:00,90595095.53246623
2025-10-23 11:32:00+09:00,90595095.53246623
2025-10-23 11:33:00+09:00,90595095.53246623
2025-10-23 11:34:00+09:00,90595095.53246623
2025-10-23 11:36:00+09:00,90595095.53246623
2025-10-23 11:37:00+09:00,90595095.53246623
2025-10-23 11:38:00+09:00,90595095.53246623
2025-10-23 11:39:00+09:00,90595095.53246623
2025-10-23 11:40:00+09:00,90595095.53246623
2025-10-23 11:41:00+09:00,90595095.53246623
2025-10-23 11:42:00+09:00,90595095.53246623
2025-10-23 11:43:00+09:00,90595095.53246623
2025-10-23 11:44:00+09:00,90595095.53246623
2025-10-23 11:45:00+09:00,90595095.53246623
2025-10-23 11:46:00+09:00,90595095.53246623
2025-10-23 11:47:00+09:00,90595095.53246623
2025-10-23 11:48:00+09:00,90595095.53246623
2025-10-23 11:49:00+09:00,90595095.53246623
2025-10-23 11:50:00+09:00,90595095.53246623
2025-10-23 11:51:00+09:00,90595095.53246623
2025-10-23 11:52:00+09:00,90595095.53246623
2025-10-23 11:53:00+09:00,90595095.53246623
2025-10-23 11:54:00+09:00,90595095.53246623
2025-10-23 11:55:00+09:00,90558857.49425325
2025-10-23 11:56:00+09:00,90656023.65036297
2025-10-23 11:57:00+09:00,90656023.65036297
2025-10-23 11:58:00+09:00,90656023.65036297
2025-10-23 11:59:00+09:00,90656023.65036297
2025-10-23 12:00:00+09:00,90753189.80647269
2025-10-23 12:01:00+09:00,90753189.80647269
2025-10-23 12:02:00+09:00,90947522.11869211
2025-10-23 12:03:00+09:00,90947522.11869211
2025-10-23 12:04:00+09:00,91044688.27480184
2025-10-23 12:05:00+09:00,90850355.96258241
2025-10-23 12:06:00+09:00,90850355.96258241
2025-10-23 12:07:00+09:00,90850355.96258241
2025-10-23 12:08:00+09:00,90850355.96258241
2025-10-23 12:09:00+09:00,90850355.96258241
2025-10-23 12:10:00+09:00,90947522.11869211
2025-10-23 12:11:00+09:00,91044688.27480184
2025-10-23 12:12:00+09:00,91044688.27480184
2025-10-23 12:13:00+09:00,91044688.27480184
2025-10-23 12:14:00+09:00,91044688.27480184
2025-10-23 12:15:00+09:00,91141854.43091154
2025-10-23 12:16:00+09:00,91044688.27480184
2025-10-23 12:17:00+09:00,91239020.58702126
2025-10-23 12:18:00+09:00,91141854.43091154
2025-10-23 12:19:00+09:00,91530519.05535041
2025-10-23 12:20:00+09:00,91530519.05535041
2025-10-23 12:21:00+09:00,91433352.89924069
2025-10-23 12:22:00+09:00,91239020.58702126
2025-10-23 12:23:00+09:00,91044688.27480184
2025-10-23 12:24:00+09:00,91239020.58702126
2025-10-23 12:25:00+09:00,91044688.27480184
2025-10-23 12:26:00+09:00,91044688.27480184
2025-10-23 12:27:00+09:00,91141854.43091154
2025-10-23 12:28:00+09:00,90947522.11869211
2025-10-23 12:29:00+09:00,90996105.19674698
2025-10-23 12:30:00+09:00,91044688.27480182
2025-10-23 12:31:00+09:00,91044688.27480182
2025-10-23 12:32:00+09:00,90947522.11869211
2025-10-23 12:33:00+09:00,91141854.43091154
2025-10-23 12:34:00+09:00,91239020.58702126
2025-10-23 12:35:00+09:00,91239020.58702126
2025-10-23 12:36:00+09:00,91141854.43091154
2025-10-23 12:37:00+09:00,91044688.27480184
2025-10-23 12:38:00+09:00,91433352.8992407
2025-10-23 12:39:00+09:00,91530519.05535041
2025-10-23 12:40:00+09:00,91433352.89924069
2025-10-23 12:41:00+09:00,91433352.89924069
2025-10-23 12:42:00+09:00,91919183.67978925
2025-10-23 12:43:00+09:00,91870600.6017344
2025-10-23 12:44:00+09:00,91870600.6017344
2025-10-23 12:45:00+09:00,91822017.52367955
2025-10-23 12:46:00+09:00,91530519.05535041
2025-10-23 12:47:00+09:00,91433352.89924069
2025-10-23 12:48:00+09:00,91530519.0553504
2025-10-23 12:49:00+09:00,91336186.74313097
2025-10-23 12:50:00+09:00,91141854.43091154
2025-10-23 12:51:00+09:00,91044688.27480184
2025-10-23 12:52:00+09:00,90947522.11869213
2025-10-23 12:53:00+09:00,90895771.4239481
2025-10-23 12:54:00+09:00,90895771.4239481
2025-10-23 12:55:00+09:00,90895771.4239481
2025-10-23 12:56:00+09:00,90895771.4239481
2025-10-23 12:57:00+09:00,90895771.4239481
2025-10-23 12:58:00+09:00,90895771.4239481
2025-10-23 12:59:00+09:00,90895771.4239481
2025-10-23 13:00:00+09:00,90895771.4239481
2025-10-23 13:01:00+09:00,90895771.4239481
2025-10-23 13:02:00+09:00,90895771.4239481
2025-10-23 13:03:00+09:00,90895771.4239481
2025-10-23 13:04:00+09:00,90895771.4239481
2025-10-23 13:05:00+09:00,90895771.4239481
2025-10-23 13:06:00+09:00,90895771.4239481
2025-10-23 13:07:00+09:00,90895771.4239481
2025-10-23 13:08:00+09:00,90895771.4239481
2025-10-23 13:09:00+09:00,90895771.4239481
2025-10-23 13:10:00+09:00,90895771.4239481
2025-10-23 13:11:00+09:00,90895771.4239481
2025-10-23 13:12:00+09:00,90895771.4239481
2025-10-23 13:13:00+09:00,90895771.4239481
2025-10-23 13:14:00+09:00,90895771.4239481
2025-10-23 13:15:00+09:00,90895771.4239481
2025-10-23 13:16:00+09:00,90895771.4239481
2025-10-23 13:17:00+09:00,90895771.4239481
2025-10-23 13:18:00+09:00,90895771.4239481
2025-10-23 13:19:00+09:00,90895771.4239481
2025-10-23 13:20:00+09:00,90895771.4239481
2025-10-23 13:21:00+09:00,90895771.4239481
2025-10-23 13:22:00+09:00,90895771.4239481
2025-10-23 13:23:00+09:00,90895771.4239481
2025-10-23 13:24:00+09:00,90895771.4239481
2025-10-23 13:25:00+09:00,90895771.4239481
2025-10-23 13:26:00+09:00,90895771.4239481
2025-10-23 13:27:00+09:00,90895771.4239481
2025-10-23 13:28:00+09:00,90895771.4239481
2025-10-23 13:29:00+09:00,90895771.4239481
2025-10-23 13:30:00+09:00,90895771.4239481
2025-10-23 13:31:00+09:00,90895771.4239481
2025-10-23 13:32:00+09:00,90895771.4239481
2025-10-23 13:33:00+09:00,90895771.4239481
2025-10-23 13:34:00+09:00,90895771.4239481
2025-10-23 13:35:00+09:00,90895771.4239481
2025-10-23 13:36:00+09:00,90895771.4239481
2025-10-23 13:37:00+09:00,90895771.4239481
2025-10-23 13:38:00+09:00,90895771.4239481
2025-10-23 13:39:00+09:00,90895771.4239481
2025-10-23 13:40:00+09:00,90895771.4239481
2025-10-23 13:41:00+09:00,90895771.4239481
2025-10-23 13:42:00+09:00,90895771.4239481
2025-10-23 13:43:00+09:00,90895771.4239481
2025-10-23 13:44:00+09:00,90895771.4239481
2025-10-23 13:45:00+09:00,90895771.4239481
2025-10-23 13:46:00+09:00,90895771.4239481
2025-10-23 13:47:00+09:00,90895771.4239481
2025-10-23 13:48:00+09:00,90895771.4239481
2025-10-23 13:49:00+09:00,90895771.4239481
2025-10-23 13:50:00+09:00,90895771.4239481
2025-10-23 13:51:00+09:00,90895771.4239481
2025-10-23 13:52:00+09:00,90895771.4239481
2025-10-23 13:53:00+09:00,90895771.4239481
2025-10-23 13:54:00+09:00,90895771.4239481
2025-10-23 13:55:00+09:00,90895771.4239481
2025-10-23 13:56:00+09:00,90895771.4239481
2025-10-23 13:57:00+09:00,90895771.4239481
2025-10-23 13:58:00+09:00,90895771.4239481
2025-10-23 13:59:00+09:00,90895771.4239481
2025-10-23 14:00:00+09:00,90895771.4239481
2025-10-23 14:01:00+09:00,90895771.4239481
2025-10-23 14:02:00+09:00,90895771.4239481
2025-10-23 14:03:00+09:00,90895771.4239481
2025-10-23 14:04:00+09:00,90859413.11537851
2025-10-23 14:05:00+09:00,90859413.11537851
2025-10-23 14:06:00+09:00,90859413.11537851
2025-10-23 14:07:00+09:00,90664435.83401504
2025-10-23 14:08:00+09:00,90664435.83401504
2025-10-23 14:09:00+09:00,90322416.4359113
2025-10-23 14:10:00+09:00,90322416.4359113
2025-10-23 14:11:00+09:00,90322416.4359113
2025-10-23 14:12:00+09:00,90322416.4359113
2025-10-23 14:13:00+09:00,90322416.4359113
2025-10-23 14:14:00+09:00,90322416.4359113
2025-10-23 14:15:00+09:00,90322416.4359113
2025-10-23 14:16:00+09:00,90322416.4359113
2025-10-23 14:17:00+09:00,90322416.4359113
2025-10-23 14:18:00+09:00,90322416.4359113
2025-10-23 14:19:00+09:00,90322416.4359113
2025-10-23 14:20:00+09:00,90322416.4359113
2025-10-23 14:21:00+09:00,90322416.4359113
2025-10-23 14:22:00+09:00,90322416.4359113
2025-10-23 14:23:00+09:00,90322416.4359113
2025-10-23 14:24:00+09:00,90322416.4359113
2025-10-23 14:25:00+09:00,90322416.4359113
2025-10-23 14:26:00+09:00,90322416.4359113
2025-10-23 14:27:00+09:00,90322416.4359113
2025-10-23 14:28:00+09:00,90322416.4359113
2025-10-23 14:29:00+09:00,90322416.4359113
2025-10-23 14:30:00+09:00,90322416.4359113
2025-10-23 14:31:00+09:00,90322416.4359113
2025-10-23 14:32:00+09:00,90322416.4359113
2025-10-23 14:33:00+09:00,90322416.4359113
2025-10-23 14:34:00+09:00,90322416.4359113
2025-10-23 14:35:00+09:00,90322416.4359113
2025-10-23 14:36:00+09:00,90322416.4359113
2025-10-23 14:37:00+09:00,90322416.4359113
2025-10-23 14:38:00+09:00,90286287.46933694
2025-10-23 14:39:00+09:00,90189413.77033551
2025-10-23 14:40:00+09:00,90189413.77033551
2025-10-23 14:41:00+09:00,90092540.07133408
2025-10-23 14:42:00+09:00,90189413.77033551
2025-10-23 14:43:00+09:00,89945902.3531556
2025-10-23 14:44:00+09:00,89945902.3531556
2025-10-23 14:45:00+09:00,89945902.3531556
2025-10-23 14:46:00+09:00,89945902.3531556
2025-10-23 14:47:00+09:00,89945902.3531556
2025-10-23 14:48:00+09:00,89945902.3531556
2025-10-23 14:49:00+09:00,89945902.3531556
2025-10-23 14:50:00+09:00,89945902.3531556
2025-10-23 14:51:00+09:00,89945902.3531556
2025-10-23 14:52:00+09:00,89945902.3531556
2025-10-23 14:53:00+09:00,89945902.3531556
2025-10-23 14:54:00+09:00,89945902.3531556
2025-10-23 14:55:00+09:00,89945902.3531556
2025-10-23 14:56:00+09:00,89945902.3531556
2025-10-23 14:57:00+09:00,89945902.3531556
2025-10-23 14:58:00+09:00,89945902.3531556
2025-10-23 14:59:00+09:00,89945902.3531556
2025-10-23 15:00:00+09:00,89945902.3531556
2025-10-23 15:01:00+09:00,89945902.3531556
2025-10-23 15:02:00+09:00,89945902.3531556
2025-10-23 15:03:00+09:00,89945902.3531556
2025-10-23 15:04:00+09:00,89945902.3531556
2025-10-23 15:05:00+09:00,89945902.3531556
2025-10-23 15:06:00+09:00,89945902.3531556
2025-10-23 15:07:00+09:00,89945902.3531556
2025-10-23 15:08:00+09:00,89945902.3531556
2025-10-23 15:09:00+09:00,89945902.3531556
2025-10-23 15:10:00+09:00,89945902.3531556
2025-10-23 15:11:00+09:00,89909923.99221434
2025-10-23 15:12:00+09:00,90006187.2941332
2025-10-23 15:13:00+09:00,90102450.59605205
2025-10-23 15:14:00+09:00,90102450.59605205
2025-10-23 15:15:00+09:00,90006187.29413319
2025-10-23 15:16:00+09:00,89813660.69029546
